time,acceleration,velocity,displacement
3.40500,0.00002,0.00656,0.01362
3.41000,0.00001,0.00664,0.01366
3.41500,0.00002,0.00671,0.01369
3.42000,0.00002,0.00679,0.01372
3.42500,0.00004,0.00693,0.01376
3.43000,0.00003,0.00709,0.01379
3.43500,0.00002,0.00720,0.01383
3.44000,0.00001,0.00726,0.01387
3.44500,0.00000,0.00727,0.01390
3.45000,0.00001,0.00730,0.01394
3.45500,-0.00001,0.00731,0.01398
3.46000,-0.00003,0.00722,0.01401
3.46500,-0.00002,0.00709,0.01405
3.47000,0.00000,0.00703,0.01408
3.47500,-0.00001,0.00700,0.01412
3.48000,-0.00002,0.00692,0.01415
3.48500,-0.00001,0.00683,0.01419
3.49000,0.00000,0.00680,0.01422
3.49500,0.00002,0.00686,0.01426
3.50000,0.00002,0.00697,0.01429
3.50500,0.00001,0.00704,0.01432
3.51000,0.00003,0.00714,0.01436
3.51500,0.00004,0.00730,0.01440
3.52000,0.00003,0.00745,0.01443
3.52500,0.00003,0.00760,0.01447
3.53000,0.00001,0.00771,0.01451
3.53500,0.00000,0.00774,0.01455
3.54000,0.00003,0.00782,0.01459
3.54500,0.00000,0.00789,0.01463
3.55000,-0.00003,0.00780,0.01467
3.55500,-0.00002,0.00766,0.01470
3.56000,-0.00002,0.00754,0.01474
3.56500,-0.00003,0.00739,0.01478
3.57000,-0.00003,0.00723,0.01482
3.57500,-0.00005,0.00704,0.01485
3.58000,-0.00002,0.00687,0.01489
3.58500,0.00002,0.00687,0.01492
3.59000,0.00000,0.00692,0.01496
3.59500,0.00000,0.00690,0.01499
3.60000,0.00001,0.00692,0.01502
3.60500,0.00002,0.00700,0.01506
3.61000,0.00002,0.00709,0.01509
3.61500,0.00002,0.00719,0.01513
3.62000,0.00001,0.00726,0.01517
3.62500,0.00002,0.00734,0.01520
3.63000,0.00002,0.00745,0.01524
3.63500,0.00001,0.00753,0.01528
3.64000,0.00001,0.00759,0.01531
3.64500,-0.00001,0.00759,0.01535
3.65000,0.00000,0.00758,0.01539
3.65500,0.00000,0.00758,0.01543
3.66000,-0.00003,0.00750,0.01547
3.66500,0.00000,0.00743,0.01550
3.67000,0.00000,0.00742,0.01554
3.67500,0.00000,0.00742,0.01558
3.68000,-0.00001,0.00742,0.01561
3.68500,-0.00002,0.00735,0.01565
3.69000,0.00000,0.00728,0.01569
3.69500,0.00000,0.00728,0.01572
3.70000,0.00001,0.00730,0.01576
3.70500,0.00001,0.00734,0.01580
3.71000,0.00002,0.00741,0.01583
3.71500,0.00003,0.00752,0.01587
3.72000,0.00002,0.00763,0.01591
3.72500,0.00003,0.00774,0.01595
3.73000,0.00002,0.00785,0.01599
3.73500,-0.00001,0.00787,0.01603
3.74000,0.00001,0.00787,0.01607
3.74500,0.00001,0.00790,0.01611
3.75000,0.00001,0.00794,0.01615
3.75500,0.00000,0.00797,0.01618
3.76000,-0.00002,0.00792,0.01622
3.76500,-0.00001,0.00784,0.01626
3.77000,0.00000,0.00780,0.01630
3.77500,-0.00003,0.00773,0.01634
3.78000,-0.00003,0.00759,0.01638
3.78500,-0.00002,0.00746,0.01642
3.79000,-0.00003,0.00735,0.01645
3.79500,-0.00001,0.00725,0.01649
3.80000,0.00000,0.00722,0.01653
3.80500,-0.00002,0.00718,0.01656
3.81000,-0.00001,0.00711,0.01660
3.81500,0.00001,0.00711,0.01663
3.82000,-0.00001,0.00710,0.01667
3.82500,0.00000,0.00709,0.01671
3.83000,0.00001,0.00713,0.01674
3.83500,0.00000,0.00715,0.01678
3.84000,0.00000,0.00713,0.01681
3.84500,0.00001,0.00716,0.01685
3.85000,0.00001,0.00720,0.01688
3.85500,0.00001,0.00725,0.01692
3.86000,0.00001,0.00730,0.01696
3.86500,0.00000,0.00731,0.01699
3.87000,0.00000,0.00730,0.01703
3.87500,-0.00002,0.00725,0.01707
3.88000,-0.00002,0.00716,0.01710
3.88500,0.00001,0.00715,0.01714
3.89000,0.00000,0.00718,0.01717
3.89500,0.00001,0.00722,0.01721
3.90000,0.00004,0.00734,0.01725
3.90500,0.00003,0.00752,0.01728
3.91000,0.00004,0.00770,0.01732
3.91500,0.00004,0.00790,0.01736
3.92000,0.00003,0.00806,0.01740
3.92500,0.00003,0.00821,0.01744
3.93000,0.00004,0.00839,0.01748
3.93500,0.00004,0.00858,0.01753
3.94000,0.00002,0.00872,0.01757
3.94500,0.00002,0.00881,0.01761
3.95000,0.00002,0.00891,0.01766
3.95500,0.00002,0.00901,0.01770
3.96000,0.00003,0.00913,0.01775
3.96500,0.00002,0.00925,0.01779
3.97000,0.00001,0.00931,0.01784
3.97500,0.00000,0.00933,0.01789
3.98000,0.00000,0.00933,0.01793
3.98500,-0.00002,0.00928,0.01798
3.99000,-0.00001,0.00920,0.01803
3.99500,-0.00003,0.00910,0.01807
4.00000,-0.00002,0.00898,0.01812
4.00500,-0.00001,0.00892,0.01816
4.01000,-0.00001,0.00888,0.01821
4.01500,0.00001,0.00888,0.01825
4.02000,-0.00001,0.00888,0.01829
4.02500,0.00000,0.00886,0.01834
4.03000,0.00002,0.00889,0.01838
4.03500,0.00000,0.00892,0.01843
4.04000,-0.00001,0.00888,0.01847
4.04500,-0.00004,0.00873,0.01852
4.05000,-0.00004,0.00853,0.01856
4.05500,-0.00002,0.00839,0.01860
4.06000,-0.00002,0.00829,0.01864
4.06500,-0.00001,0.00822,0.01868
4.07000,-0.00002,0.00814,0.01873
4.07500,0.00000,0.00807,0.01877
4.08000,0.00000,0.00807,0.01881
4.08500,0.00001,0.00811,0.01885
4.09000,0.00001,0.00816,0.01889
4.09500,0.00000,0.00818,0.01893
4.10000,0.00002,0.00822,0.01897
4.10500,0.00001,0.00829,0.01901
4.11000,0.00002,0.00838,0.01905
4.11500,0.00000,0.00843,0.01909
4.12000,-0.00001,0.00842,0.01914
4.12500,-0.00001,0.00839,0.01918
4.13000,-0.00002,0.00832,0.01922
4.13500,0.00000,0.00827,0.01926
4.14000,0.00001,0.00830,0.01930
4.14500,0.00000,0.00834,0.01934
4.15000,0.00000,0.00836,0.01939
4.15500,0.00002,0.00841,0.01943
4.16000,0.00001,0.00848,0.01947
4.16500,0.00000,0.00851,0.01951
4.17000,0.00001,0.00853,0.01956
4.17500,0.00000,0.00855,0.01960
4.18000,0.00000,0.00856,0.01964
4.18500,-0.00002,0.00852,0.01968
4.19000,-0.00002,0.00844,0.01973
4.19500,-0.00002,0.00835,0.01977
4.20000,-0.00001,0.00827,0.01981
4.20500,-0.00001,0.00821,0.01985
4.21000,-0.00001,0.00817,0.01989
4.21500,0.00000,0.00815,0.01993
4.22000,0.00000,0.00814,0.01997
4.22500,-0.00001,0.00810,0.02001
4.23000,-0.00001,0.00804,0.02005
4.23500,-0.00003,0.00795,0.02009
4.24000,-0.00003,0.00782,0.02013
4.24500,-0.00002,0.00771,0.02017
4.25000,-0.00001,0.00764,0.02021
4.25500,0.00000,0.00761,0.02025
4.26000,0.00000,0.00761,0.02029
4.26500,0.00001,0.00763,0.02032
4.27000,0.00002,0.00769,0.02036
4.27500,0.00001,0.00776,0.02040
4.28000,0.00002,0.00784,0.02044
4.28500,0.00003,0.00797,0.02048
4.29000,0.00003,0.00811,0.02052
4.29500,0.00004,0.00828,0.02056
4.30000,0.00002,0.00844,0.02060
4.30500,0.00001,0.00851,0.02065
4.31000,0.00000,0.00854,0.02069
4.31500,0.00000,0.00856,0.02073
4.32000,0.00001,0.00859,0.02077
4.32500,-0.00001,0.00858,0.02082
4.33000,-0.00002,0.00851,0.02086
4.33500,0.00000,0.00846,0.02090
4.34000,0.00001,0.00846,0.02094
4.34500,-0.00001,0.00846,0.02099
4.35000,0.00001,0.00847,0.02103
4.35500,0.00002,0.00856,0.02107
4.36000,0.00000,0.00863,0.02111
4.36500,0.00001,0.00865,0.02116
4.37000,0.00001,0.00871,0.02120
4.37500,0.00001,0.00876,0.02124
4.38000,0.00000,0.00877,0.02129
4.38500,-0.00001,0.00874,0.02133
4.39000,0.00000,0.00872,0.02138
4.39500,0.00000,0.00871,0.02142
4.40000,0.00000,0.00871,0.02146
4.40500,0.00000,0.00870,0.02151
4.41000,0.00000,0.00870,0.02155
4.41500,0.00000,0.00871,0.02159
4.42000,-0.00001,0.00870,0.02164
4.42500,0.00000,0.00870,0.02168
4.43000,-0.00002,0.00866,0.02172
4.43500,-0.00003,0.00853,0.02177
4.44000,-0.00003,0.00839,0.02181
4.44500,-0.00002,0.00828,0.02185
4.45000,-0.00002,0.00819,0.02189
4.45500,-0.00003,0.00807,0.02193
4.46000,-0.00003,0.00793,0.02197
4.46500,-0.00004,0.00776,0.02201
4.47000,-0.00002,0.00762,0.02205
4.47500,0.00000,0.00757,0.02209
4.48000,-0.00001,0.00752,0.02213
4.48500,0.00000,0.00749,0.02216
4.49000,0.00001,0.00753,0.02220
4.49500,0.00003,0.00764,0.02224
4.50000,0.00003,0.00777,0.02228
4.50500,0.00002,0.00789,0.02232
4.51000,0.00002,0.00799,0.02236
4.51500,0.00000,0.00806,0.02240
4.52000,0.00001,0.00810,0.02244
4.52500,0.00001,0.00816,0.02248
4.53000,-0.00002,0.00814,0.02252
4.53500,-0.00001,0.00806,0.02256
4.54000,0.00000,0.00803,0.02260
4.54500,0.00000,0.00802,0.02264
4.55000,0.00000,0.00803,0.02268
4.55500,0.00000,0.00803,0.02272
4.56000,0.00000,0.00803,0.02276
4.56500,0.00001,0.00806,0.02280
4.57000,0.00001,0.00810,0.02284
4.57500,0.00001,0.00814,0.02288
4.58000,0.00001,0.00820,0.02292
4.58500,0.00001,0.00825,0.02296
4.59000,0.00003,0.00834,0.02300
4.59500,0.00003,0.00847,0.02305
4.60000,0.00003,0.00861,0.02309
4.60500,0.00004,0.00876,0.02313
4.61000,0.00003,0.00893,0.02318
4.61500,0.00004,0.00910,0.02322
4.62000,0.00002,0.00925,0.02327
4.62500,0.00002,0.00935,0.02331
4.63000,0.00001,0.00941,0.02336
4.63500,-0.00001,0.00940,0.02341
4.64000,-0.00001,0.00935,0.02346
4.64500,-0.00001,0.00930,0.02350
4.65000,-0.00001,0.00925,0.02355
4.65500,0.00000,0.00922,0.02359
4.66000,-0.00001,0.00919,0.02364
4.66500,0.00000,0.00919,0.02369
4.67000,0.00001,0.00923,0.02373
4.67500,0.00001,0.00929,0.02378
4.68000,0.00001,0.00934,0.02383
4.68500,0.00001,0.00938,0.02387
4.69000,0.00003,0.00948,0.02392
4.69500,0.00002,0.00961,0.02397
4.70000,0.00000,0.00967,0.02402
4.70500,0.00000,0.00968,0.02406
4.71000,-0.00001,0.00966,0.02411
4.71500,-0.00002,0.00960,0.02416
4.72000,-0.00003,0.00948,0.02421
4.72500,-0.00003,0.00934,0.02426
4.73000,-0.00003,0.00920,0.02430
4.73500,-0.00002,0.00908,0.02435
4.74000,-0.00003,0.00896,0.02439
4.74500,-0.00003,0.00881,0.02444
4.75000,-0.00003,0.00866,0.02448
4.75500,-0.00003,0.00851,0.02452
4.76000,-0.00002,0.00839,0.02457
4.76500,-0.00002,0.00828,0.02461
4.77000,-0.00001,0.00821,0.02465
4.77500,-0.00003,0.00813,0.02469
4.78000,-0.00002,0.00802,0.02473
4.78500,-0.00001,0.00795,0.02477
4.79000,-0.00002,0.00787,0.02481
4.79500,0.00000,0.00784,0.02485
4.80000,-0.00001,0.00781,0.02489
4.80500,-0.00001,0.00777,0.02493
4.81000,0.00000,0.00775,0.02497
4.81500,-0.00001,0.00772,0.02500
4.82000,0.00000,0.00770,0.02504
4.82500,-0.00001,0.00765,0.02508
4.83000,0.00000,0.00762,0.02512
4.83500,0.00002,0.00769,0.02516
4.84000,0.00001,0.00777,0.02520
4.84500,0.00000,0.00780,0.02523
4.85000,0.00001,0.00783,0.02527
4.85500,0.00000,0.00785,0.02531
4.86000,-0.00001,0.00782,0.02535
4.86500,-0.00001,0.00778,0.02539
4.87000,-0.00001,0.00773,0.02543
4.87500,0.00000,0.00770,0.02547
4.88000,0.00002,0.00774,0.02551
4.88500,0.00001,0.00780,0.02555
4.89000,0.00001,0.00785,0.02559
4.89500,0.00004,0.00799,0.02562
4.90000,0.00004,0.00819,0.02567
4.90500,0.00004,0.00839,0.02571
4.91000,0.00005,0.00862,0.02575
4.91500,0.00003,0.00881,0.02579
4.92000,0.00002,0.00893,0.02584
4.92500,0.00003,0.00905,0.02588
4.93000,0.00002,0.00918,0.02593
4.93500,0.00001,0.00927,0.02597
4.94000,-0.00001,0.00926,0.02602
4.94500,-0.00002,0.00919,0.02607
4.95000,-0.00002,0.00909,0.02611
4.95500,-0.00001,0.00900,0.02616
4.96000,-0.00001,0.00894,0.02620
4.96500,-0.00001,0.00887,0.02625
4.97000,0.00001,0.00886,0.02629
4.97500,-0.00001,0.00886,0.02634
4.98000,0.00002,0.00890,0.02638
4.98500,0.00003,0.00901,0.02642
4.99000,0.00000,0.00907,0.02647
4.99500,0.00001,0.00910,0.02651
5.00000,0.00001,0.00917,0.02656
5.00500,0.00002,0.00926,0.02661
5.01000,0.00002,0.00935,0.02665
5.01500,-0.00001,0.00938,0.02670
5.02000,0.00001,0.00940,0.02675
5.02500,0.00002,0.00947,0.02679
5.03000,0.00000,0.00950,0.02684
5.03500,-0.00001,0.00948,0.02689
5.04000,-0.00002,0.00940,0.02694
5.04500,-0.00003,0.00927,0.02698
5.05000,-0.00002,0.00914,0.02703
5.05500,-0.00002,0.00905,0.02707
5.06000,-0.00002,0.00895,0.02712
5.06500,-0.00002,0.00884,0.02716
5.07000,-0.00002,0.00875,0.02721
5.07500,-0.00001,0.00867,0.02725
5.08000,-0.00001,0.00861,0.02729
5.08500,-0.00002,0.00853,0.02734
5.09000,-0.00001,0.00844,0.02738
5.09500,0.00000,0.00840,0.02742
5.10000,0.00002,0.00844,0.02746
5.10500,0.00002,0.00854,0.02751
5.11000,0.00002,0.00864,0.02755
5.11500,0.00003,0.00876,0.02759
5.12000,0.00002,0.00889,0.02764
5.12500,0.00004,0.00904,0.02768
5.13000,0.00003,0.00920,0.02773
5.13500,0.00000,0.00927,0.02777
5.14000,0.00002,0.00933,0.02782
5.14500,0.00001,0.00939,0.02787
5.15000,0.00001,0.00942,0.02791
5.15500,0.00001,0.00946,0.02796
5.16000,-0.00001,0.00947,0.02801
5.16500,-0.00001,0.00943,0.02806
5.17000,0.00000,0.00941,0.02810
5.17500,0.00002,0.00946,0.02815
5.18000,0.00002,0.00955,0.02820
5.18500,0.00002,0.00966,0.02825
5.19000,0.00000,0.00971,0.02829
5.19500,0.00003,0.00978,0.02834
5.20000,0.00003,0.00992,0.02839
5.20500,0.00002,0.01003,0.02844
5.21000,0.00002,0.01012,0.02849
5.21500,-0.00001,0.01014,0.02854
5.22000,0.00001,0.01014,0.02859
5.22500,-0.00001,0.01015,0.02864
5.23000,-0.00001,0.01011,0.02870
5.23500,0.00000,0.01007,0.02875
5.24000,0.00000,0.01006,0.02880
5.24500,0.00000,0.01006,0.02885
5.25000,0.00001,0.01010,0.02890
5.25500,0.00002,0.01018,0.02895
5.26000,0.00000,0.01023,0.02900
5.26500,0.00000,0.01022,0.02905
5.27000,0.00002,0.01027,0.02910
5.27500,0.00000,0.01032,0.02915
5.28000,0.00002,0.01038,0.02920
5.28500,0.00001,0.01045,0.02926
5.29000,-0.00002,0.01042,0.02931
5.29500,0.00000,0.01039,0.02936
5.30000,0.00001,0.01043,0.02941
5.30500,0.00001,0.01049,0.02946
5.31000,0.00002,0.01058,0.02952
5.31500,0.00003,0.01070,0.02957
5.32000,0.00002,0.01081,0.02962
5.32500,0.00003,0.01092,0.02968
5.33000,0.00002,0.01104,0.02973
5.33500,0.00000,0.01111,0.02979
5.34000,-0.00001,0.01110,0.02984
5.34500,-0.00001,0.01106,0.02990
5.35000,-0.00002,0.01099,0.02995
5.35500,-0.00002,0.01091,0.03001
5.36000,-0.00003,0.01079,0.03006
5.36500,-0.00001,0.01070,0.03012
5.37000,0.00000,0.01069,0.03017
5.37500,-0.00002,0.01065,0.03022
5.38000,-0.00002,0.01055,0.03028
5.38500,-0.00002,0.01045,0.03033
5.39000,0.00001,0.01042,0.03038
5.39500,0.00002,0.01047,0.03043
5.40000,0.00001,0.01053,0.03049
5.40500,-0.00001,0.01053,0.03054
5.41000,-0.00002,0.01047,0.03059
5.41500,0.00002,0.01048,0.03064
5.42000,0.00001,0.01056,0.03070
5.42500,0.00000,0.01058,0.03075
5.43000,0.00000,0.01057,0.03080
5.43500,-0.00002,0.01051,0.03086
5.44000,0.00001,0.01047,0.03091
5.44500,-0.00001,0.01047,0.03096
5.45000,-0.00002,0.01040,0.03101
5.45500,0.00000,0.01034,0.03106
5.46000,0.00001,0.01035,0.03112
5.46500,0.00002,0.01043,0.03117
5.47000,0.00000,0.01047,0.03122
5.47500,0.00000,0.01045,0.03127
5.48000,0.00000,0.01044,0.03132
5.48500,0.00000,0.01043,0.03138
5.49000,0.00003,0.01051,0.03143
5.49500,0.00003,0.01066,0.03148
5.50000,0.00001,0.01075,0.03154
5.50500,0.00000,0.01079,0.03159
5.51000,0.00000,0.01080,0.03164
5.51500,0.00001,0.01081,0.03170
5.52000,0.00001,0.01085,0.03175
5.52500,0.00001,0.01089,0.03181
5.53000,-0.00001,0.01087,0.03186
5.53500,-0.00001,0.01080,0.03191
5.54000,0.00002,0.01083,0.03197
5.54500,0.00002,0.01093,0.03202
5.55000,0.00001,0.01100,0.03208
5.55500,0.00001,0.01106,0.03213
5.56000,0.00001,0.01112,0.03219
5.56500,0.00002,0.01120,0.03224
5.57000,0.00002,0.01129,0.03230
5.57500,0.00003,0.01141,0.03236
5.58000,0.00001,0.01150,0.03241
5.58500,0.00000,0.01151,0.03247
5.59000,0.00002,0.01155,0.03253
5.59500,0.00001,0.01163,0.03259
5.60000,0.00000,0.01165,0.03265
5.60500,-0.00001,0.01162,0.03270
5.61000,0.00000,0.01160,0.03276
5.61500,0.00001,0.01161,0.03282
5.62000,0.00000,0.01163,0.03288
5.62500,0.00000,0.01165,0.03294
5.63000,0.00000,0.01167,0.03299
5.63500,0.00001,0.01169,0.03305
5.64000,0.00000,0.01171,0.03311
5.64500,0.00000,0.01171,0.03317
5.65000,0.00000,0.01172,0.03323
5.65500,-0.00002,0.01168,0.03329
5.66000,0.00000,0.01163,0.03335
5.66500,-0.00001,0.01161,0.03340
5.67000,-0.00002,0.01155,0.03346
5.67500,-0.00003,0.01144,0.03352
5.68000,-0.00003,0.01130,0.03358
5.68500,-0.00001,0.01121,0.03363
5.69000,-0.00002,0.01113,0.03369
5.69500,-0.00001,0.01104,0.03374
5.70000,-0.00003,0.01094,0.03380
5.70500,-0.00002,0.01082,0.03385
5.71000,0.00000,0.01076,0.03391
5.71500,-0.00002,0.01070,0.03396
5.72000,-0.00002,0.01058,0.03401
5.72500,-0.00002,0.01048,0.03407
5.73000,0.00000,0.01043,0.03412
5.73500,0.00001,0.01045,0.03417
5.74000,0.00001,0.01050,0.03422
5.74500,0.00001,0.01055,0.03428
5.75000,-0.00001,0.01054,0.03433
5.75500,0.00000,0.01053,0.03438
5.76000,0.00001,0.01055,0.03443
5.76500,0.00000,0.01058,0.03449
5.77000,0.00001,0.01062,0.03454
5.77500,0.00002,0.01070,0.03459
5.78000,0.00001,0.01077,0.03465
5.78500,0.00001,0.01082,0.03470
5.79000,0.00000,0.01084,0.03475
5.79500,0.00000,0.01083,0.03481
5.80000,0.00001,0.01084,0.03486
5.80500,0.00000,0.01086,0.03492
5.81000,0.00000,0.01086,0.03497
5.81500,0.00001,0.01087,0.03503
5.82000,0.00000,0.01090,0.03508
5.82500,-0.00001,0.01088,0.03513
5.83000,0.00000,0.01087,0.03519
5.83500,0.00000,0.01089,0.03524
5.84000,0.00000,0.01090,0.03530
5.84500,0.00000,0.01091,0.03535
5.85000,0.00000,0.01090,0.03541
5.85500,0.00000,0.01088,0.03546
5.86000,-0.00002,0.01083,0.03552
5.86500,0.00000,0.01077,0.03557
5.87000,-0.00001,0.01074,0.03562
5.87500,-0.00002,0.01067,0.03568
5.88000,0.00000,0.01062,0.03573
5.88500,-0.00001,0.01059,0.03578
5.89000,0.00000,0.01057,0.03584
5.89500,0.00002,0.01064,0.03589
5.90000,0.00003,0.01078,0.03594
5.90500,0.00002,0.01091,0.03600
5.91000,0.00001,0.01098,0.03605
5.91500,0.00003,0.01107,0.03611
5.92000,0.00001,0.01116,0.03616
5.92500,0.00001,0.01120,0.03622
5.93000,0.00001,0.01124,0.03627
5.93500,-0.00002,0.01122,0.03633
5.94000,0.00000,0.01118,0.03639
5.94500,0.00000,0.01118,0.03644
5.95000,-0.00001,0.01115,0.03650
5.95500,-0.00001,0.01112,0.03655
5.96000,-0.00002,0.01104,0.03661
5.96500,-0.00001,0.01095,0.03666
5.97000,-0.00003,0.01084,0.03672
5.97500,-0.00003,0.01069,0.03677
5.98000,-0.00001,0.01060,0.03683
5.98500,-0.00002,0.01051,0.03688
5.99000,-0.00001,0.01044,0.03693
5.99500,-0.00001,0.01039,0.03698
6.00000,0.00000,0.01038,0.03704
6.00500,-0.00001,0.01036,0.03709
6.01000,-0.00003,0.01027,0.03714
6.01500,0.00000,0.01020,0.03719
6.02000,0.00002,0.01025,0.03724
6.02500,0.00001,0.01033,0.03729
6.03000,0.00002,0.01040,0.03734
6.03500,0.00001,0.01046,0.03740
6.04000,-0.00001,0.01045,0.03745
6.04500,0.00000,0.01042,0.03750
6.05000,0.00001,0.01044,0.03755
6.05500,0.00000,0.01046,0.03760
6.06000,0.00001,0.01048,0.03766
6.06500,0.00000,0.01049,0.03771
6.07000,0.00000,0.01047,0.03776
6.07500,0.00000,0.01046,0.03781
6.08000,-0.00001,0.01043,0.03787
6.08500,-0.00001,0.01037,0.03792
6.09000,-0.00002,0.01029,0.03797
6.09500,-0.00001,0.01021,0.03802
6.10000,0.00000,0.01018,0.03807
6.10500,0.00000,0.01018,0.03812
6.11000,0.00000,0.01018,0.03817
6.11500,0.00001,0.01021,0.03823
6.12000,0.00000,0.01023,0.03828
6.12500,0.00001,0.01027,0.03833
6.13000,0.00001,0.01033,0.03838
6.13500,0.00000,0.01035,0.03843
6.14000,-0.00001,0.01031,0.03848
6.14500,0.00000,0.01029,0.03853
6.15000,0.00001,0.01032,0.03859
6.15500,0.00001,0.01038,0.03864
6.16000,0.00003,0.01050,0.03869
6.16500,0.00001,0.01061,0.03874
6.17000,0.00001,0.01066,0.03880
6.17500,0.00001,0.01072,0.03885
6.18000,0.00000,0.01076,0.03890
6.18500,0.00001,0.01080,0.03896
6.19000,-0.00001,0.01080,0.03901
6.19500,-0.00001,0.01074,0.03906
6.20000,0.00000,0.01071,0.03912
6.20500,-0.00001,0.01070,0.03917
6.21000,0.00000,0.01067,0.03922
6.21500,0.00000,0.01066,0.03928
6.22000,0.00001,0.01068,0.03933
6.22500,0.00000,0.01069,0.03939
6.23000,0.00001,0.01071,0.03944
6.23500,0.00002,0.01078,0.03949
6.24000,0.00000,0.01083,0.03955
6.24500,0.00002,0.01089,0.03960
6.25000,0.00001,0.01097,0.03966
6.25500,0.00001,0.01103,0.03971
6.26000,0.00000,0.01104,0.03977
6.26500,-0.00002,0.01099,0.03982
6.27000,0.00000,0.01096,0.03988
6.27500,-0.00001,0.01095,0.03993
6.28000,0.00000,0.01093,0.03998
6.28500,0.00000,0.01091,0.04004
6.29000,-0.00001,0.01087,0.04009
6.29500,-0.00002,0.01080,0.04015
6.30000,-0.00002,0.01071,0.04020
6.30500,0.00000,0.01065,0.04026
6.31000,-0.00001,0.01061,0.04031
6.31500,0.00000,0.01057,0.04036
6.32000,0.00002,0.01062,0.04041
6.32500,0.00001,0.01070,0.04047
6.33000,0.00000,0.01074,0.04052
6.33500,-0.00001,0.01072,0.04057
6.34000,0.00000,0.01069,0.04063
6.34500,0.00001,0.01071,0.04068
6.35000,-0.00001,0.01070,0.04074
6.35500,0.00000,0.01066,0.04079
6.36000,-0.00001,0.01063,0.04084
6.36500,0.00001,0.01063,0.04090
6.37000,0.00002,0.01068,0.04095
6.37500,0.00001,0.01074,0.04100
6.38000,-0.00001,0.01073,0.04106
6.38500,-0.00001,0.01068,0.04111
6.39000,0.00000,0.01066,0.04116
6.39500,-0.00003,0.01057,0.04122
6.40000,-0.00002,0.01044,0.04127
6.40500,-0.00001,0.01036,0.04132
6.41000,-0.00002,0.01029,0.04137
6.41500,0.00001,0.01026,0.04142
6.42000,0.00001,0.01031,0.04147
6.42500,0.00000,0.01035,0.04153
6.43000,0.00000,0.01036,0.04158
6.43500,0.00001,0.01039,0.04163
6.44000,0.00001,0.01044,0.04168
6.44500,0.00001,0.01050,0.04173
6.45000,0.00001,0.01054,0.04179
6.45500,0.00001,0.01059,0.04184
6.46000,0.00001,0.01065,0.04189
6.46500,0.00001,0.01069,0.04195
6.47000,0.00003,0.01077,0.04200
6.47500,0.00002,0.01088,0.04205
6.48000,-0.00001,0.01089,0.04211
6.48500,0.00001,0.01089,0.04216
6.49000,0.00004,0.01100,0.04222
6.49500,0.00004,0.01119,0.04227
6.50000,0.00002,0.01135,0.04233
6.50500,0.00002,0.01144,0.04239
6.51000,0.00001,0.01151,0.04244
6.51500,0.00001,0.01156,0.04250
6.52000,0.00002,0.01164,0.04256
6.52500,0.00002,0.01173,0.04262
6.53000,0.00002,0.01182,0.04268
6.53500,0.00001,0.01189,0.04274
6.54000,0.00000,0.01191,0.04280
6.54500,-0.00002,0.01187,0.04285
6.55000,-0.00002,0.01178,0.04291
6.55500,0.00000,0.01176,0.04297
6.56000,0.00000,0.01177,0.04303
6.56500,-0.00001,0.01176,0.04309
6.57000,0.00000,0.01173,0.04315
6.57500,0.00001,0.01175,0.04321
6.58000,0.00002,0.01181,0.04327
6.58500,0.00000,0.01185,0.04333
6.59000,0.00000,0.01185,0.04339
6.59500,-0.00001,0.01182,0.04344
6.60000,-0.00001,0.01176,0.04350
6.60500,-0.00001,0.01169,0.04356
6.61000,-0.00003,0.01158,0.04362
6.61500,-0.00003,0.01144,0.04368
6.62000,-0.00001,0.01135,0.04373
6.62500,0.00000,0.01133,0.04379
6.63000,0.00000,0.01134,0.04385
6.63500,0.00000,0.01135,0.04390
6.64000,-0.00001,0.01134,0.04396
6.64500,0.00000,0.01131,0.04402
6.65000,-0.00002,0.01126,0.04407
6.65500,0.00000,0.01122,0.04413
6.66000,0.00000,0.01122,0.04419
6.66500,0.00000,0.01122,0.04424
6.67000,0.00002,0.01126,0.04430
6.67500,0.00002,0.01137,0.04436
6.68000,0.00001,0.01144,0.04441
6.68500,-0.00001,0.01143,0.04447
6.69000,-0.00002,0.01136,0.04453
6.69500,-0.00001,0.01129,0.04458
6.70000,-0.00002,0.01122,0.04464
6.70500,-0.00001,0.01114,0.04470
6.71000,-0.00001,0.01108,0.04475
6.71500,-0.00001,0.01103,0.04481
6.72000,0.00000,0.01102,0.04486
6.72500,0.00000,0.01103,0.04492
6.73000,0.00000,0.01104,0.04497
6.73500,0.00000,0.01106,0.04503
6.74000,0.00002,0.01112,0.04508
